token_id,fold
189340_14_8,9
189340_14_9,3
189340_14_10,1
189340_14_12,4
189340_15_1,7
189340_15_3,8
189340_15_4,4
189340_15_6,0
189340_15_7,3
189340_15_10,9
189340_15_11,8
189340_15_15,6
189340_15_17,7
189340_15_20,1
189340_15_22,5
189340_16_4,1
189340_16_8,6
189340_16_10,6
189340_16_13,6
189340_16_16,2
189340_16_18,4
189340_16_20,0
189340_16_22,5
189340_17_2,0
189340_17_8,5
189340_17_10,8
189340_17_12,0
189340_17_14,4
189340_17_15,9
189340_17_16,8
189340_17_18,2
189340_17_20,1
189340_17_22,1
189340_18_2,6
189340_18_5,9
189340_18_6,6
189340_18_9,4
189340_18_11,5
189340_18_12,9
189340_18_14,8
189340_19_2,3
189340_19_3,3
189340_19_6,9
189340_20_3,4
189340_20_4,6
189340_20_8,5
189340_20_9,5
189340_20_11,4
189340_20_12,5
189340_20_13,7
189340_20_16,7
189340_20_19,8
189340_20_20,3
189340_21_1,4
189340_21_4,1
189340_21_7,7
189340_21_15,1
189340_21_17,6
189340_22_2,9
189340_22_5,5
189340_22_7,0
189340_22_8,0
189340_22_11,8
189340_22_13,0
189340_22_14,6
189340_22_16,2
189340_22_18,2
189340_22_19,8
189340_22_22,9
189340_22_26,7
189340_22_29,1
189340_22_31,1
189340_22_34,0
189340_22_37,9
189340_22_39,5
189340_22_40,6
189340_22_44,6
189340_22_46,2
189340_22_47,6
189340_22_50,0
1996386_1_1,2
1996386_1_2,8
1996386_1_4,5
1996386_1_5,9
1996386_1_9,1
1996386_1_12,7
1996386_1_13,3
1996386_2_2,6
1996386_2_3,6
1996386_2_5,7
1996386_2_8,2
1996386_2_10,1
1996386_2_12,9
1996386_2_14,8
1996386_2_15,5
1996386_3_1,3
1996386_3_4,6
1996386_3_7,8
1996386_3_11,0
1996386_3_13,0
1996386_3_14,8
1996386_3_15,0
1996386_3_17,8
1996386_3_18,0
1996386_3_19,2
1996386_3_22,4
1996386_3_25,0
1996386_3_26,1
1996386_4_4,5
1996386_4_5,6
1996386_4_8,1
1996386_5_1,7
1996386_5_4,8
1996386_5_5,3
1996386_5_8,3
1996386_5_10,6
1996386_5_11,4
1996386_5_12,7
1996386_5_16,0
1996386_6_1,1
1996386_6_2,8
1996386_6_5,9
1996386_6_8,2
1996386_6_9,7
1996386_7_1,6
1996386_7_6,8
1996386_7_10,3
1996386_7_11,3
1996386_7_13,7
1996386_8_1,5
1996386_8_2,6
1996386_8_6,0
1996386_8_7,4
1996386_8_9,1
1996386_8_10,6
1996386_8_12,9
1996386_9_1,8
1996386_9_2,0
1996386_9_3,0
1996386_9_5,3
1996386_9_6,1
1996386_9_7,5
1996386_9_8,2
1996386_10_1,9
1996386_10_4,7
1996386_10_6,9
1996386_10_7,5
1996386_11_1,1
1996386_11_2,4
1996386_11_3,4
1996386_11_4,8
1996386_11_6,2
1996386_11_8,5
1996386_11_10,3
1996386_11_12,7
1996386_11_13,6
1996386_11_15,4
1996386_12_2,9
1996386_12_5,0
1996386_12_7,6
1996386_12_9,7
1996386_12_10,7
1996386_12_12,5
1996386_12_13,8
1996386_13_3,4
1996386_13_10,5
1996386_13_13,1
1996386_13_15,3
1996386_14_4,3
1996386_14_10,7
1996386_14_16,7
1996386_14_17,4
1996386_14_19,4
1996386_14_21,0
1996386_15_1,8
1996386_15_3,7
1996386_15_4,7
1996386_15_5,9
1996386_15_6,4
1996386_15_7,5
1996386_15_8,2
1996386_15_10,2
1996386_16_3,6
1996386_16_5,8
1996386_16_7,6
1996386_16_9,0
1996386_16_12,0
1996386_16_18,1
1996386_17_3,5
1996386_17_4,8
1996386_17_7,2
1996386_17_14,6
1996386_17_18,3
1996386_17_21,0
1996386_17_24,1
1996386_18_3,1
1996386_18_6,4
1996386_18_7,1
1996386_18_11,9
1996386_18_13,2
1996386_18_19,1
1996386_19_9,9
1996386_19_11,5
1996386_19_12,9
1996386_20_4,6
1996386_20_5,0
1996386_20_6,9
1996386_20_10,6
1996386_20_11,9
1996386_20_15,6
1996386_21_1,7
1996386_21_3,9
1996386_21_4,2
1996386_21_7,5
1996386_21_8,4
1996386_21_10,2
1996386_21_11,6
1996386_21_12,7
1996386_21_15,7
1996386_21_18,1
1996386_21_19,5
1996386_21_21,4
1996386_21_23,5
1996386_21_25,0
1996386_21_28,6
1996386_21_30,0
1996386_21_31,4
1996386_21_32,7
1996386_21_34,8
1996386_21_37,6
1996386_21_40,0
1996386_21_42,2
1996386_21_43,2
1996386_21_45,5
1996386_21_48,7
232846_1_1,0
232846_1_4,7
232846_1_5,5
232846_1_8,9
232846_1_10,9
232846_1_14,4
232846_1_15,0
232846_1_17,5
232846_1_18,8
232846_1_19,4
232846_2_3,1
232846_2_4,5
232846_2_7,7
232846_2_8,3
232846_2_10,7
232846_2_12,5
232846_3_6,9
232846_3_10,2
232846_3_14,7
232846_3_15,9
232846_3_16,9
232846_3_20,6
232846_3_21,5
232846_3_23,9
232846_4_1,8
232846_4_4,9
232846_4_5,6
232846_4_7,2
232846_4_11,6
232846_4_13,1
232846_5_1,6
232846_5_5,5
232846_5_6,4
232846_5_9,9
232846_5_10,0
232846_5_12,8
232846_5_15,1
232846_5_18,2
232846_5_21,3
232846_6_3,0
232846_6_4,0
232846_6_9,6
232846_6_12,8
232846_6_17,1
232846_6_21,8
232846_6_27,2
232846_6_30,5
232846_6_34,5
232846_6_37,7
232846_6_38,0
232846_6_40,6
232846_6_41,5
232846_6_44,0
232846_7_1,9
232846_7_3,7
232846_7_8,9
232846_8_1,0
232846_8_2,3
232846_8_6,0
232846_8_9,0
232846_8_11,5
232846_8_14,6
232846_8_17,3
232846_8_18,4
232846_9_1,9
232846_9_5,5
232846_9_7,5
232846_10_3,7
232846_10_5,4
232846_10_8,1
232846_10_9,6
232846_10_11,8
232846_10_14,0
232846_11_1,0
232846_11_3,5
232846_11_5,2
232846_11_8,8
232846_11_11,3
232846_12_1,9
232846_12_5,1
232846_12_7,0
232846_12_8,5
232846_12_10,9
232846_12_11,0
232846_12_13,8
232846_12_17,0
232846_12_18,5
232846_12_20,1
232846_12_25,5
232846_12_28,2
232846_13_5,2
232846_13_6,1
232846_13_9,7
232846_13_17,7
232846_13_19,3
232846_13_25,4
232846_13_26,2
232846_13_28,6
232846_13_30,6
232846_13_32,5
232846_14_1,5
232846_14_4,3
232846_14_6,1
232846_14_7,7
232846_14_9,6
232846_15_1,8
232846_15_2,1
232846_15_4,5
232846_16_2,3
232846_16_4,9
232846_16_7,8
232846_16_9,3
232846_16_10,4
232846_16_11,5
232846_16_13,1
232846_16_16,3
232846_16_19,0
232846_17_4,5
232846_17_6,7
232846_17_12,0
232846_17_14,2
232846_17_15,0
232846_17_18,1
232846_17_20,7
232846_17_22,8
232846_17_23,4
232846_17_25,8
232846_17_28,8
232846_17_31,7
232846_18_5,4
232846_18_7,2
232846_18_9,4
232846_18_12,3
232846_18_15,6
232846_18_17,7
232846_18_19,7
232846_18_20,6
232846_18_24,2
232846_18_26,5
232846_18_32,7
232846_18_34,0
232846_19_2,1
232846_19_5,5
232846_19_8,2
232846_19_10,3
232846_19_12,0
232846_19_14,1
232846_19_16,8
232846_19_21,5
232846_19_22,1
232846_19_24,8
232846_19_26,2
232846_19_28,8
232846_19_30,7
232846_19_33,6
232846_19_35,1
232846_19_36,0
232846_19_40,1
232846_19_44,1
232846_19_46,2
232846_20_7,7
232846_20_9,1
232846_20_11,4
232846_20_12,7
232846_20_19,9
232846_20_22,5
232846_20_25,3
232846_21_3,5
232846_21_5,2
232846_21_7,1
232846_21_10,1
232846_21_13,0
232846_21_15,4
232846_21_18,2
232846_21_20,1
232846_21_22,1
232846_21_25,5
237591_1_2,3
237591_1_3,1
237591_1_6,5
237591_1_10,4
237591_1_11,3
237591_1_13,8
237591_1_14,3
237591_1_17,8
237591_1_19,0
237591_1_22,7
237591_1_23,0
237591_1_26,2
237591_1_28,7
237591_1_32,2
237591_1_34,9
237591_1_36,3
237591_1_37,5
237591_1_38,0
237591_1_41,5
237591_1_42,1
237591_1_44,7
237591_1_45,7
237591_1_47,7
237591_1_48,4
237591_1_49,7
237591_1_51,6
237591_1_55,4
237591_1_57,6
237591_2_3,6
237591_2_6,9
237591_2_7,4
237591_2_9,0
237591_2_11,8
237591_2_12,1
237591_2_15,5
237591_2_18,5
237591_2_21,1
237591_2_22,9
237591_2_28,8
237591_2_30,6
237591_2_33,9
237591_2_35,2
237591_2_38,3
237591_2_39,7
237591_2_42,7
237591_2_45,5
237591_2_46,6
237591_2_50,0
237591_2_53,4
237591_2_56,2
237591_2_59,8
237591_2_63,9
237591_2_68,2
237591_2_69,8
237591_2_71,7
237591_2_73,1
237591_2_75,0
237591_2_77,5
237591_2_80,3
237591_2_82,0
237591_2_83,2
237591_2_84,6
237591_2_87,5
237591_2_90,4
237591_2_94,4
237591_2_96,9
237591_2_99,9
237591_2_106,3
237591_2_110,9
237591_2_112,0
237591_2_114,7
237591_2_115,4
237591_2_120,9
237591_2_123,4
237591_3_2,3
237591_3_5,7
237591_3_9,7
237591_3_10,2
237591_3_14,0
237591_3_17,9
237591_3_20,9
237591_3_22,7
237591_3_24,5
237591_3_26,3
237591_3_27,6
237591_3_31,8
237591_3_33,1
237591_3_36,5
237591_3_37,3
237591_3_39,7
237591_3_40,3
237591_3_42,8
237591_3_44,1
237591_3_46,4
237591_3_47,3
237591_3_49,9
237591_3_52,0
237591_3_55,4
237591_3_58,0
237591_3_60,4
237591_3_62,7
237591_3_65,5
237591_3_67,5
237591_3_69,9
237591_3_70,9
237591_3_72,6
237591_3_74,9
237591_4_4,4
237591_4_6,2
237591_4_8,8
237591_4_11,1
237591_4_14,9
237591_4_15,1
237591_4_17,0
237591_4_20,8
237591_4_23,3
237591_4_24,3
237591_4_28,6
237591_4_30,8
237591_4_33,4
237591_4_37,0
237591_4_38,8
237591_5_1,4
237591_5_4,7
237591_5_5,5
237591_5_9,3
237591_5_12,1
237591_5_13,6
237591_5_18,7
237591_5_20,4
237591_5_23,7
237591_5_27,7
237591_5_30,2
237591_5_36,7
237591_5_37,3
237591_5_39,1
237591_5_42,5
237591_5_46,3
237591_5_47,9
237591_5_49,2
237591_5_54,2
237591_5_58,6
237591_5_60,4
237591_5_62,6
237591_5_65,9
237591_5_66,6
237591_6_2,4
237591_6_6,3
237591_6_8,9
237591_6_10,2
237591_6_11,7
237591_6_14,1
237591_6_17,2
237591_6_18,9
237591_6_21,3
237591_6_24,7
237591_6_27,8
237591_6_29,7
237591_6_31,8
237591_6_35,6
237591_7_1,5
237591_7_3,4
237591_7_4,3
237591_7_8,3
237591_7_9,4
263559_1_1,4
263559_1_2,8
263559_1_4,3
263559_1_5,3
263559_1_7,9
263559_1_9,3
263559_1_10,2
263559_1_11,1
263559_1_14,4
263559_1_15,1
263559_1_16,8
263559_2_2,0
263559_2_6,6
263559_2_12,3
263559_2_13,0
263559_2_15,0
263559_2_16,9
263559_2_17,6
263559_2_22,9
263559_2_23,6
263559_2_27,8
263559_2_31,8
263559_3_2,1
263559_3_7,5
263559_3_8,3
263559_3_9,7
263559_3_11,6
263559_3_14,8
263559_3_18,9
263559_3_19,4
263559_3_23,7
263559_3_24,6
263559_4_1,6
263559_4_2,9
263559_4_5,1
263559_4_7,6
263559_4_10,6
263559_4_11,1
263559_4_12,0
263559_4_13,0
263559_4_15,4
263559_4_16,1
263559_4_18,3
263559_4_21,6
263559_4_24,4
263559_4_26,4
263559_4_28,7
263559_4_30,8
263559_5_1,8
263559_5_6,8
263559_5_10,6
263559_5_14,4
263559_5_16,7
263559_5_18,6
263559_5_19,9
263559_5_25,5
263559_5_26,2
263559_5_28,5
263559_5_30,3
263559_5_31,0
263559_6_3,7
263559_6_4,0
263559_6_7,3
263559_6_12,0
263559_6_13,8
263559_6_15,2
263559_6_16,6
263559_6_17,6
263559_6_20,3
263559_6_21,5
263559_6_25,7
263559_6_28,9
263559_6_30,8
263559_6_31,9
263559_6_34,2
263559_6_35,9
263559_6_38,4
263559_6_40,0
263559_6_41,4
263559_6_43,9
263559_6_44,3
263559_7_7,8
263559_7_8,4
263559_7_10,4
263559_7_12,8
263559_7_13,7
263559_8_1,8
263559_8_3,1
263559_8_6,6
263559_8_7,6
263559_8_11,2
263559_8_13,3
263559_8_15,7
263559_8_16,1
263559_8_19,8
263559_8_20,2
263559_8_22,9
263559_8_23,8
263559_8_24,6
263559_8_26,2
263559_8_29,6
263559_8_31,3
263559_8_32,7
263559_9_4,4
263559_9_7,2
263559_9_9,3
263559_9_12,7
263559_9_13,9
263559_9_18,0
263559_9_19,0
263559_10_1,7
263559_10_5,5
263559_10_10,7
263559_10_12,5
263559_10_13,0
263559_10_14,5
263559_10_16,9
263559_10_17,3
263559_10_18,6
263559_10_19,8
263559_10_21,9
263559_10_22,2
263559_11_3,1
263559_11_6,4
263559_11_8,9
263559_11_9,6
263559_11_11,4
263559_11_15,6
263559_11_16,7
263559_11_17,5
263559_11_19,3
263559_11_20,1
263559_11_21,2
263559_11_23,2
263559_11_24,2
263559_11_26,5
263559_11_27,2
263559_11_30,9
263559_11_32,9
263559_11_33,1
263559_11_34,2
263559_12_3,4
263559_12_4,4
263559_12_8,1
263559_12_12,8
263559_12_13,5
263559_12_15,2
263559_12_16,8
263559_12_17,4
263559_12_20,7
263559_12_21,1
263559_12_26,1
263559_12_29,7
263559_12_30,0
263559_12_32,3
263559_12_35,4
263559_12_36,4
263559_12_37,2
334282_1_3,6
334282_1_5,4
334282_1_6,5
334282_1_7,5
334282_1_11,4
334282_1_13,3
334282_1_18,1
334282_1_21,5
334282_1_24,1
334282_1_25,8
334282_1_27,2
334282_1_28,0
334282_1_29,8
334282_1_32,9
334282_1_35,1
334282_1_44,6
334282_1_45,1
334282_1_50,3
334282_1_51,0
334282_1_53,4
334282_1_55,9
334282_1_62,6
334282_1_65,0
334282_1_67,5
334282_1_68,4
334282_1_70,6
334282_1_75,0
334282_1_77,5
334282_1_79,9
334282_1_83,7
334282_1_85,1
334282_1_88,9
334282_1_90,1
334282_2_1,3
334282_2_7,9
334282_2_8,3
334282_2_12,2
334282_2_13,6
334282_2_16,1
334282_2_18,3
334282_2_20,4
334282_2_23,0
334282_2_26,6
334282_2_27,3
334282_2_30,3
334282_2_33,1
334282_2_35,1
334282_2_38,0
334282_2_40,5
334282_2_41,6
334282_3_4,7
334282_3_6,6
334282_3_9,7
334282_3_10,6
334282_3_12,4
334282_3_13,1
334282_3_14,9
334282_3_20,6
334282_3_23,5
334282_3_24,9
334282_3_28,1
334282_3_30,0
334282_3_37,5
334282_3_40,0
334282_3_41,4
334282_3_46,6
334282_3_51,2
334282_3_54,3
334282_3_55,1
334282_4_2,4
334282_4_7,1
334282_4_10,3
334282_4_14,4
334282_4_16,8
334282_4_19,3
334282_4_23,2
334282_4_24,0
334282_4_27,8
334282_4_31,2
334282_4_33,5
334282_4_36,2
334282_4_39,2
334282_4_41,7
334282_4_43,6
334282_4_44,1
334282_4_47,2
334282_5_2,5
334282_5_4,9
334282_5_5,3
334282_5_7,5
334282_5_10,3
334282_5_11,5
334282_5_12,8
334282_5_16,4
334282_5_18,4
334282_5_19,5
334282_5_24,7
334282_5_26,8
334282_5_29,5
334282_5_33,4
334282_6_4,7
334282_6_7,3
334282_6_8,4
334282_6_9,6
334282_6_13,0
334282_6_18,6
334282_6_21,3
358636_1_5,2
358636_1_8,4
358636_1_9,2
358636_1_11,3
358636_1_12,1
358636_1_13,3
358636_1_16,3
358636_1_19,1
358636_1_20,6
358636_1_26,4
358636_1_27,1
358636_1_29,5
358636_1_31,8
358636_1_32,3
358636_1_35,8
358636_2_4,5
358636_2_5,0
358636_2_8,5
358636_3_3,7
358636_3_6,8
358636_3_10,1
358636_3_11,8
358636_3_16,7
358636_3_18,1
358636_3_20,4
358636_3_23,0
358636_3_26,9
358636_3_27,7
358636_4_2,5
358636_4_6,1
358636_4_8,3
358636_4_9,3
358636_4_11,9
358636_4_12,3
358636_4_13,9
358636_4_15,9
358636_4_19,5
358636_4_23,0
358636_4_24,6
358636_4_25,6
358636_4_28,7
358636_4_29,0
358636_5_1,2
358636_5_3,3
358636_5_7,9
358636_5_10,1
358636_5_12,7
358636_5_13,1
358636_5_15,4
358636_5_16,6
358636_5_17,7
358636_5_20,2
358636_5_23,3
358636_5_24,4
358636_5_30,6
358636_5_33,3
358636_5_36,3
358636_5_38,6
358636_6_3,7
358636_6_5,3
358636_6_6,3
358636_6_8,6
358636_7_1,0
358636_7_4,3
358636_7_5,0
358636_7_7,9
358636_8_1,9
358636_8_3,7
358636_8_5,5
358636_8_6,5
358636_8_9,9
358636_8_11,5
358636_8_12,7
358636_8_13,6
358636_9_4,6
358636_9_5,5
358636_9_8,9
358636_9_9,5
358636_9_13,4
358636_9_15,3
358636_9_16,4
358636_9_18,9
358636_9_22,9
358636_9_24,8
358636_9_25,4
358636_9_28,8
358636_10_3,5
358636_10_6,4
358636_10_8,9
358636_10_10,7
358636_10_11,9
358636_10_12,5
4837_1_2,8
4837_1_3,4
4837_1_5,0
4837_1_6,2
4837_1_8,3
4837_1_12,0
4837_1_13,8
4837_1_15,8
4837_1_18,8
4837_1_19,4
4837_1_21,7
4837_1_23,8
4837_1_24,1
4837_2_1,5
4837_2_5,3
4837_2_6,5
4837_2_8,2
4837_2_10,8
4837_2_13,7
4837_2_14,0
4837_2_17,8
4837_2_18,1
4837_3_2,7
4837_3_3,6
4837_3_4,0
4837_3_6,0
4837_3_8,6
4837_3_10,3
4837_3_12,7
4837_3_13,0
4837_4_2,2
4837_4_4,7
4837_4_6,1
4837_4_7,2
4837_4_8,5
4837_4_11,7
4837_4_13,7
4837_4_14,2
4837_4_17,6
4837_4_18,4
4837_5_3,0
4837_5_5,3
4837_5_8,2
4837_5_9,7
4837_5_11,8
4837_5_12,1
4837_5_13,4
4837_5_15,5
4837_5_17,8
4837_5_20,5
4837_5_22,2
4837_6_2,6
4837_6_3,0
4837_6_4,1
4837_6_7,0
4837_6_8,5
4837_6_9,4
4837_6_12,2
4837_7_2,7
4837_7_5,4
4837_7_8,5
4837_7_11,3
4837_7_12,5
4837_7_14,3
4837_7_16,9
4837_7_18,8
4837_7_22,2
4837_8_5,5
4837_8_6,0
4837_8_8,6
4837_8_10,5
4837_8_11,8
4837_8_13,1
4837_8_15,2
4837_9_2,3
4837_9_4,5
4837_9_5,6
4837_9_6,1
4837_9_7,9
4837_9_8,0
4837_9_9,1
4837_9_11,5
4837_9_13,6
4837_9_15,4
4837_9_16,0
4837_10_1,7
4837_10_3,5
4837_10_4,3
4837_10_5,4
4837_10_6,5
4837_10_10,9
4837_10_13,9
4837_10_15,1
4837_10_17,9
4837_10_20,3
4837_11_1,4
4837_11_4,3
4837_11_5,7
4837_11_6,1
4837_11_10,9
4837_11_14,9
4837_11_15,5
4837_12_1,2
4837_12_3,4
4837_12_4,2
4837_12_7,7
4837_12_9,2
4837_12_11,8
4837_12_14,4
4837_12_17,2
4837_13_2,8
4837_13_3,1
4837_13_4,7
4837_13_6,3
4837_13_7,9
4837_13_10,2
4837_13_11,6
4837_13_12,6
4837_13_13,6
4837_14_1,0
4837_14_3,7
4837_14_6,0
4837_15_3,3
4837_15_4,5
4837_15_9,9
4837_15_11,1
4837_15_12,9
4837_15_13,7
4837_15_15,0
4837_15_16,2
4837_15_17,6
4837_15_21,8
4837_15_24,2
4837_15_25,3
56782_1_3,9
56782_1_6,3
56782_1_9,6
56782_1_10,4
56782_1_12,4
56782_1_13,8
56782_1_14,1
56782_1_15,3
56782_1_18,7
56782_2_2,8
56782_2_6,5
56782_2_10,9
56782_2_11,3
56782_2_13,8
56782_2_15,4
56782_2_17,1
56782_2_19,8
56782_2_21,5
56782_2_24,4
56782_2_26,5
56782_2_28,1
56782_2_30,0
56782_2_32,9
56782_2_33,2
56782_2_35,1
56782_2_38,5
56782_2_39,5
56782_3_1,3
56782_3_5,2
56782_3_7,9
56782_3_9,4
56782_3_11,4
56782_3_12,2
56782_3_14,8
56782_3_15,4
56782_3_16,2
56782_3_17,0
56782_4_3,2
56782_4_6,6
56782_4_10,8
56782_4_11,5
56782_4_12,4
56782_4_15,5
56782_4_17,9
56782_5_2,1
56782_5_4,5
56782_5_5,6
56782_5_7,9
56782_5_9,2
56782_5_12,1
56782_5_16,5
56782_5_19,4
56782_5_21,9
56782_5_22,2
56782_5_25,2
56782_5_26,7
56782_6_3,5
56782_6_4,5
56782_6_7,4
56782_6_8,5
56782_6_10,2
56782_6_13,1
56782_6_16,8
56782_6_18,0
56782_6_20,6
56782_6_22,0
56782_6_25,8
56782_6_27,1
56782_6_28,0
56782_6_30,8
56782_6_32,4
56782_7_2,9
56782_7_5,4
56782_7_6,9
56782_7_9,8
56782_7_11,9
56782_7_13,7
56782_8_1,4
56782_8_2,7
56782_8_4,5
56782_8_5,0
56782_8_7,1
56782_8_8,9
56782_8_10,8
56782_9_4,2
56782_9_5,5
56782_9_9,6
56782_9_10,1
56782_10_3,1
56782_10_4,0
56782_10_6,4
56782_10_8,1
56782_10_10,8
56782_10_12,5
56782_10_13,2
56782_10_15,0
56782_10_18,7
56782_10_21,7
56782_10_25,1
56782_11_3,2
56782_11_6,1
56782_11_9,4
56782_11_10,5
56782_11_12,4
56782_11_18,8
56782_11_19,3
56782_11_21,2
56782_11_22,7
56782_11_30,4
56782_11_34,3
56782_11_37,2
56782_11_39,9
56782_11_41,4
56782_11_43,7
56782_11_46,8
56782_12_2,8
56782_12_4,7
56782_12_5,8
56782_12_6,9
56782_12_7,8
56782_12_9,8
56782_12_14,8
56782_12_16,5
56782_12_18,6
56782_13_2,5
56782_13_3,2
56782_13_5,8
56782_13_7,0
56782_13_10,5
56782_13_11,3
56782_14_1,1
56782_14_2,4
56782_14_6,7
56782_14_10,5
56782_14_12,7
56782_14_13,8
56782_14_20,1
56782_14_23,6
56782_15_5,1
56782_15_9,0
56782_15_12,1
56782_15_14,4
56782_15_16,7
56782_15_18,3
56782_15_21,2
56782_15_22,2
56782_15_27,1
6514_1_2,4
6514_1_5,8
6514_1_9,5
6514_1_12,9
6514_1_16,2
6514_1_17,4
6514_1_19,6
6514_1_20,3
6514_1_21,3
6514_1_22,4
6514_1_25,7
6514_1_28,0
6514_1_29,5
6514_2_1,1
6514_2_5,2
6514_2_6,1
6514_2_8,6
6514_2_11,8
6514_2_13,8
6514_2_16,4
6514_2_23,1
6514_2_26,7
6514_3_1,1
6514_3_3,7
6514_3_6,4
6514_3_7,3
6514_3_9,5
6514_3_10,0
6514_3_11,4
6514_3_12,7
6514_3_15,0
6514_3_16,3
6514_4_1,6
6514_4_2,1
6514_4_4,2
6514_4_7,8
6514_4_8,0
6514_4_9,1
6514_4_11,4
6514_4_13,4
6514_5_3,5
6514_5_6,8
6514_5_7,9
6514_6_2,4
6514_6_4,9
6514_6_8,2
6514_6_11,5
6514_6_13,7
6514_6_15,5
6514_6_17,0
6514_6_18,0
6514_6_20,4
6514_6_22,6
6514_7_2,9
6514_7_3,7
6514_7_5,0
6514_7_6,8
6514_7_8,7
6514_7_9,1
6514_7_11,7
6514_7_13,2
6514_7_14,5
6514_8_1,8
6514_8_4,6
6514_8_6,4
6514_8_9,8
6514_8_11,3
6514_8_13,2
6514_8_14,9
6514_9_1,6
6514_9_4,1
6514_9_5,1
6514_9_6,9
6514_9_7,6
6514_9_8,3
6514_9_11,5
6514_9_14,9
6514_9_15,7
6514_9_17,5
6514_9_19,7
6514_9_20,7
6514_9_21,7
6514_10_1,5
6514_10_3,4
6514_10_7,3
6514_10_10,1
6514_10_12,9
6514_11_3,8
6514_11_5,5
6514_11_6,4
6514_11_9,6
6514_11_10,5
6514_11_13,2
6514_11_15,5
6514_11_19,8
6514_12_4,0
6514_12_5,6
6514_12_7,3
6514_12_8,2
6514_13_2,2
6514_13_4,6
6514_13_6,3
6514_13_8,6
6514_13_9,2
6514_13_11,4
6514_14_2,4
6514_14_4,4
6514_14_5,0
6514_14_6,6
6514_14_7,9
6514_14_8,7
6514_15_2,3
6514_15_4,4
6514_15_6,7
6514_15_10,8
6514_15_16,9
6514_15_18,7
6514_15_20,1
6514_15_22,1
6514_16_2,9
6514_16_3,9
6514_16_7,9
6514_16_8,0
6514_16_9,9
6514_16_10,3
6514_16_12,1
6514_16_14,2
6514_16_16,7
6514_16_17,8
6514_16_18,6
6514_17_2,7
6514_17_4,0
6514_17_9,4
6514_17_11,8
6514_17_17,0
6514_17_18,8
6514_18_2,5
6514_18_4,2
6514_18_5,6
6514_18_7,1
6514_18_9,8
6514_18_11,7
6514_18_13,0
6514_18_15,6
6514_19_3,1
6514_19_5,9
6514_19_7,5
6514_19_8,5
6514_19_10,5
6514_19_11,9
6514_19_13,1
6514_19_16,8
6514_19_18,3
6514_19_19,4
6514_19_21,0
6514_19_22,6
6514_19_24,9
6514_19_25,4
6514_19_27,6
6514_19_28,9
6514_19_29,4
6514_19_31,0
6514_19_32,2
6514_20_2,4
6514_20_4,5
6514_20_7,8
6514_20_8,6
6514_20_10,0
6514_20_13,9
6514_20_15,2
6514_20_16,2
6514_20_18,1
6514_21_2,9
6514_21_4,0
6514_22_3,8
6514_22_7,9
6514_22_8,1
6514_22_10,9
6514_22_11,1
6514_22_12,3
6514_23_2,9
6514_23_3,9
6514_23_4,4
6514_23_5,8
6514_23_6,0
6514_23_7,1
6514_23_10,3
6514_24_1,2
6514_24_3,1
6514_24_6,8
6514_24_9,8
6514_24_10,9
723813_1_4,1
723813_1_6,3
723813_1_10,5
723813_1_11,1
723813_1_15,7
723813_1_18,7
723813_1_21,7
723813_1_25,6
723813_1_28,9
723813_1_29,1
723813_1_31,5
723813_1_32,7
723813_1_33,1
723813_1_37,5
723813_1_39,0
723813_1_42,1
723813_1_43,8
723813_2_2,3
723813_2_6,7
723813_2_7,1
723813_3_2,4
723813_3_3,6
723813_3_9,8
723813_3_11,5
723813_4_2,0
723813_4_7,2
723813_4_10,5
723813_4_14,0
723813_4_18,4
723813_4_19,4
723813_4_21,5
723813_4_24,3
723813_4_29,2
723813_4_31,8
723813_4_32,6
723813_5_4,0
723813_5_6,0
723813_5_8,4
723813_5_9,4
723813_5_12,1
723813_5_14,2
723813_5_16,6
723813_5_17,3
723813_5_23,2
723813_5_26,1
723813_5_28,8
723813_6_2,9
723813_6_6,1
723813_6_8,8
723813_6_10,9
723813_6_13,9
723813_6_16,2
723813_6_17,9
723813_6_21,6
723813_6_22,4
723813_6_28,6
723813_6_30,6
723813_6_32,9
723813_6_35,9
723813_6_36,5
723813_7_1,3
723813_7_3,9
723813_7_4,6
723813_7_7,4
723813_7_9,2
723813_7_12,9
723813_7_13,3
723813_8_3,5
723813_8_5,8
723813_8_7,6
723813_8_8,3
723813_8_12,8
723813_8_13,2
723813_8_15,5
723813_8_18,9
723813_8_19,0
723813_8_21,5
723813_8_25,5
723813_8_29,4
723813_8_32,9
723813_8_35,9
723813_9_2,4
723813_9_3,5
723813_9_6,1
723813_9_8,9
723813_9_9,9
723813_9_11,9
723813_9_13,5
723813_10_2,2
723813_10_4,7
723813_10_7,4
723813_10_9,6
723813_11_1,9
723813_11_4,2
723813_11_6,1
723813_11_9,0
723813_11_10,9
723813_11_14,4
723813_11_15,2
723813_11_18,9
723813_11_20,8
723813_11_22,8
723813_11_26,9
723813_11_29,4
723813_12_1,7
723813_12_2,9
723813_12_3,0
723813_12_6,4
723813_12_8,1
723813_12_11,4
723813_12_13,1
723813_12_17,4
723813_12_19,6
723813_12_22,9
723813_12_25,6
723813_12_28,1
723813_12_31,0
723813_13_4,5
723813_13_5,3
723813_13_9,8
723813_13_12,5
723813_13_15,8
723813_13_19,6
723813_13_20,7
723813_13_23,8
723813_13_27,2
723813_14_2,1
723813_14_3,0
723813_14_6,6
723813_14_7,9
